id,latitude,longitude,price,minimum_nights,reviews_per_month,rate,num_bedroom,num_skytrain,num_bustop,num_restaurant,num_parks,num_market,dis_skytrain,dis_bustop,dis_restaurant,dis_parks,dis_market
31669586,49.28101,-123.05851,240,2,2.51,4.87,2,0,19,22,2,1,2134.74,72.95,3.47,171.58,198.21
31758873,49.27286,-123.1511,320,30,2.16,4.8,1,0,6,18,1,1,2126.26,98.89,96.2,398.09,332.63
31760440,49.28036,-123.12206,275,3,3.02,4.76,1,8,44,108,5,4,342.17,83.75,19.53,275.57,192.91
31799624,49.2901,-123.13296,165,30,0.33,4.55,1,0,19,71,7,5,1074.82,48.55,31.64,296.6,18.12
31800789,49.29161,-123.13427,165,30,0.36,4.67,1,0,15,59,6,5,1241.07,91.98,37.28,199.41,74.0
31806238,49.28614,-123.1268,582,1,0.79,4.93,2,4,31,71,6,3,509.7,31.18,35.05,131.97,168.24
31808407,49.27431,-123.12379,170,30,0.07,5.0,3,2,28,67,8,4,139.07,106.78,2.79,60.14,160.17
31854395,49.23641,-123.19358,262,2,0.56,4.93,2,0,6,0,0,0,4818.06,186.89,591.4,653.58,587.15
31909553,49.27772,-123.11118,236,3,0.71,4.84,1,8,23,36,4,1,230.64,186.13,166.35,158.22,330.77
31929412,49.28036,-123.10741,260,30,2.64,4.81,3,7,40,55,8,3,174.52,46.25,2.62,186.95,70.79
31934285,49.28058,-123.07253,46,1,2.06,4.59,1,0,17,3,2,1,1708.9,118.74,64.03,238.75,402.87
31941008,49.25466,-123.09249,216,5,0.8,4.55,3,0,10,12,2,0,1575.08,226.73,206.73,316.59,809.21
32013288,49.22389,-123.13323,664,2,1.53,4.91,8,0,12,2,0,0,1272.63,326.95,458.37,763.43,1302.96
32069175,49.27915,-123.10546,125,3,0.67,4.63,1,7,35,54,8,3,280.71,15.79,128.72,75.48,212.96
32095549,49.27686,-123.13359,140,30,1.16,4.9,2,1,21,32,2,3,886.16,132.06,149.12,215.68,230.85
32108967,49.28004,-123.12225,150,2,0.94,4.59,1,7,42,111,5,4,376.97,46.47,30.87,274.24,160.67
32115125,49.24897,-123.09944,140,1,2.98,4.88,1,0,15,27,1,3,1189.88,93.36,107.17,311.46,134.48
32162289,49.26523,-123.12232,363,3,2.52,4.83,2,2,16,37,7,0,502.73,171.26,48.95,46.87,528.77
32164701,49.24392,-123.09669,120,30,0.23,5.0,2,0,9,15,0,4,1507.26,333.13,327.97,579.34,370.37
32172374,49.27922,-123.12147,285,1,7.02,4.71,1,6,48,123,6,5,416.16,48.55,61.74,201.45,66.23
32186644,49.25161,-123.11842,127,2,2.53,4.97,1,1,13,11,2,1,329.54,223.12,285.04,308.76,367.46
32195144,49.27524,-123.13402,224,4,2.19,4.84,2,1,9,18,4,2,882.37,83.65,101.83,141.29,255.27
32238733,49.27867,-123.12485,145,30,0.29,5.0,1,4,34,117,4,6,506.74,112.22,34.0,229.45,229.23
32239730,49.26634,-123.15949,98,30,0.41,4.85,1,0,13,18,1,2,2875.24,201.98,197.51,478.53,285.67
32257227,49.27923,-123.12314,234,1,3.95,4.69,1,5,38,119,5,5,486.83,19.87,18.41,272.54,123.83
32420319,49.23933,-123.19086,165,5,1.0,4.88,1,0,5,0,1,0,5095.68,408.81,538.54,488.54,541.46
32445259,49.25181,-123.09163,200,30,0.59,4.83,2,0,13,9,1,0,1780.75,107.64,208.98,437.53,701.3
32550553,49.26737,-123.14052,145,30,0.91,4.87,2,0,26,30,5,1,1568.2,54.48,125.39,119.86,176.24
32587632,49.28026,-123.02393,110,14,0.75,4.62,1,0,25,8,1,0,1859.91,43.16,128.67,448.57,535.26
32609766,49.29295,-123.04857,97,2,5.22,4.96,1,0,2,0,6,0,3635.42,467.59,1287.19,81.88,1400.66
32611986,49.2809,-123.10524,108,30,1.09,4.67,2,8,46,61,6,3,339.26,28.13,76.79,104.44,231.64
32620540,49.26845,-123.07265,175,3,0.4,4.53,1,3,15,36,2,4,553.84,209.59,204.7,116.04,219.71
32631477,49.23514,-123.10575,370,7,2.27,4.96,3,1,15,0,0,0,819.09,207.83,648.04,616.66,1026.54
32641690,49.24284,-123.07443,149,1,0.85,4.82,2,0,13,0,1,0,1471.24,156.6,579.09,487.27,653.54
32645619,49.25177,-123.06269,250,5,0.14,5.0,2,1,9,0,1,0,613.97,208.2,694.62,431.11,741.91
32646786,49.27173,-123.16328,128,1,5.24,4.86,1,0,11,6,5,0,3017.93,111.3,380.96,211.67,580.82
32697640,49.23912,-123.06857,120,4,0.06,5.0,2,0,12,18,1,2,1374.34,204.61,219.14,367.17,244.01
32715187,49.28963,-123.13398,135,30,0.4,4.57,1,0,20,80,6,5,1119.21,69.87,56.8,297.39,78.88
32750167,49.2834,-123.0552,251,2,1.51,4.91,3,0,15,17,1,1,2469.94,158.29,225.3,236.26,240.74
32791067,49.22297,-123.07906,174,31,0.23,5.0,1,0,14,0,0,1,2714.13,107.59,860.84,624.89,295.07
32819750,49.27455,-123.13215,750,3,1.12,4.6,3,1,13,23,4,3,743.25,42.36,65.77,71.55,150.14
32872579,49.26797,-123.17143,458,2,1.14,4.88,2,0,20,24,2,3,3666.62,145.95,81.19,292.76,410.38
32875617,49.28093,-123.10542,275,30,0.49,4.84,2,8,49,61,6,4,329.67,38.66,89.13,107.69,221.24
32876783,49.28089,-123.11794,818,30,0.5,4.81,2,8,49,97,5,4,182.78,30.42,50.88,195.21,78.48
32890442,49.29044,-123.13468,165,30,0.14,5.0,1,0,18,70,6,5,1203.17,81.86,30.9,270.87,25.91
32913732,49.29191,-123.13479,165,30,0.18,4.67,1,0,13,58,5,5,1290.81,101.5,13.64,150.38,37.42
32944486,49.21505,-123.15128,111,2,1.37,4.75,1,0,7,1,2,1,2073.0,226.02,495.89,331.69,486.54
32945266,49.21354,-123.13497,400,3,0.37,4.26,1,0,12,13,0,0,1377.87,374.76,369.41,508.81,640.4
32982064,49.27967834472656,-123.10883331298828,248,1,2.51,4.95,2,7,37,44,9,3,46.61,110.14,17.05,175.85,58.02
32982427,49.24745,-123.12041,114,30,1.38,4.63,2,1,13,7,2,0,383.87,198.4,374.33,230.46,840.35
32990894,49.27979,-123.1187,140,4,0.06,3.67,1,8,37,100,5,4,298.19,134.72,54.55,65.1,82.36
33022369,49.25533,-123.10414,400,1,2.94,4.95,2,0,9,23,5,1,1090.02,229.23,195.59,107.67,425.47
33041847,49.27402,-123.05813,141,1,3.19,4.88,1,0,5,1,1,0,1442.38,109.73,437.41,477.82,798.3
33073432,49.21805,-123.06224,129,2,2.63,4.75,2,0,9,6,3,0,3140.75,263.1,363.84,107.47,914.03
33087883,49.26849,-123.14749,319,2,0.47,4.57,2,0,11,36,4,1,1974.29,113.49,16.97,354.38,344.75
33097585,49.28112,-123.10733,222,28,0.53,4.93,3,6,40,57,8,4,239.4,28.65,44.92,207.58,144.13
33098749,49.25644,-123.16395,120,5,2.49,4.97,1,0,10,2,0,1,3584.72,118.02,172.79,555.01,203.36
33162928,49.26811,-123.21718,214,60,0.41,5.0,1,0,1,0,1,0,6949.26,425.69,670.81,480.27,1459.04
33166483,49.27583,-123.13308,626,2,3.71,4.8,2,1,20,25,4,2,823.35,34.2,161.58,101.83,193.51
33195011,49.25626,-123.16381,509,3,0.64,4.97,4,0,10,2,0,1,3570.35,140.46,195.23,566.04,225.4
33197218,49.2458,-123.05679,274,2,0.96,4.84,3,2,12,13,2,1,291.62,37.24,386.69,181.77,467.32
33276869,49.2610030244065,-123.0870661972143,709,2,3.34,4.95,6,1,10,14,3,2,786.58,175.76,170.39,340.93,261.41
33288404,49.27806854248047,-123.12374114990234,200,3,0.67,4.82,1,4,38,118,6,6,414.6,136.64,69.62,159.38,161.86
33296736,49.2834,-123.10224,192,2,5.28,4.94,1,4,29,53,5,2,679.05,54.34,11.76,215.1,271.22
33299354,49.28102,-123.10638,190,2,3.77,4.8,1,7,42,59,7,4,278.81,54.12,94.81,150.38,175.47
33378813,49.20999,-123.14678,230,2,0.5,4.88,5,0,10,9,3,1,1480.81,356.58,451.72,263.81,437.72
33394551,49.28061,-123.12449,258,1,3.41,4.74,1,5,39,97,5,3,472.89,106.24,33.7,126.89,181.13
33399273,49.23189,-123.14962,138,1,4.82,4.56,2,0,12,3,0,0,2400.52,285.67,369.31,506.99,657.98
33433323,49.28234479109557,-123.1270263803526,249,10,0.98,4.96,1,4,31,103,4,4,609.32,153.36,136.39,197.64,152.83
33447017,49.24657,-123.12891,175,2,0.18,4.0,2,1,11,4,3,0,992.67,142.22,322.42,296.17,1221.2
33450536,49.22917,-123.02698,153,15,0.88,4.7,3,0,10,15,0,0,1033.14,330.17,299.44,557.01,548.86
33451717,49.28123,-123.04761,300,4,0.53,4.92,2,0,11,9,2,0,2483.85,86.49,27.15,422.45,594.61
33523843,49.27844,-123.08527,399,4,0.38,5.0,3,0,14,3,4,0,1052.2,270.77,276.15,214.73,632.11
33531235,49.27821,-123.07952,70,2,4.32,4.77,1,0,11,3,1,1,1376.96,191.52,304.63,442.09,254.11
33544332,49.22509,-123.18899,150,5,0.06,5.0,2,0,0,1,0,0,3516.6,708.63,250.57,652.48,1230.87
33552397,49.22657,-123.03997,225,30,1.51,4.95,2,0,15,0,1,0,1443.27,146.15,787.3,322.48,782.3
33555765,49.27603,-123.13021,104,30,0.22,5.0,1,1,28,48,4,4,624.93,66.21,102.86,164.24,76.38
33556644,49.26413,-123.17343,175,7,0.48,4.79,2,0,17,29,0,4,3913.43,9.74,53.95,581.16,21.61
33610721,49.28935,-123.13468,159,30,0.2,4.33,1,0,17,80,5,5,1154.49,123.21,114.53,298.65,104.82
33610726,49.29056,-123.13529,165,30,0.41,4.79,1,0,16,70,7,5,1248.76,76.22,66.33,238.19,59.63
33611850,49.2661,-123.1594,357,365,0.22,4.55,3,0,14,18,1,2,2877.64,228.72,224.47,452.66,303.74
33637719,49.24872,-123.08863,299,3,0.06,5.0,4,0,13,9,1,1,1974.96,74.39,121.89,425.65,472.96
33657678,49.26599,-123.15889,357,4,0.15,5.0,3,0,13,18,4,2,2846.75,243.99,226.09,446.32,279.0
33667096,49.25765,-123.08032,233,3,0.51,4.85,2,2,5,1,3,0,913.5,270.15,488.26,303.63,566.02
33667206,49.25758,-123.18031,600,3,0.14,5.0,4,0,11,4,2,0,4638.42,137.43,364.02,56.46,777.49
33669383,49.24869,-123.1142,80,30,0.44,4.95,1,1,15,3,0,0,130.06,107.21,149.41,611.06,626.04
33687129,49.25987,-123.10713,204,30,1.13,4.93,3,2,9,14,3,1,629.18,379.77,378.18,190.2,405.92
33740118,49.24971,-123.06113,90,1,2.09,4.85,1,1,12,0,1,0,399.54,288.16,564.77,447.58,740.92
33781323,49.27939,-123.12067,220,30,0.78,4.86,1,8,45,118,6,5,373.26,96.18,6.06,144.89,111.34
33803742,49.26402,-123.1196,400,3,0.28,4.93,1,2,27,40,8,4,391.96,83.55,63.42,169.59,313.41
33832238,49.274452,-123.127953,397,2,3.0,4.78,2,1,27,54,6,4,438.87,111.44,74.76,240.57,144.45
33837243,49.27716,-123.03378,113,1,0.95,4.89,3,0,11,0,0,0,1829.6,10.64,619.34,579.98,739.83
33857514,49.25217,-123.12009,200,7,1.86,5.0,1,1,13,8,2,1,454.37,334.91,417.38,174.54,412.15
33879865,49.28285,-123.03092,118,1,3.31,4.81,2,0,14,2,2,0,2355.82,48.4,270.44,176.87,1046.62
33885009,49.23677,-123.05548,89,1,2.47,4.7,2,0,20,8,1,1,1079.62,92.12,334.48,333.17,467.23
33907947,49.28442,-123.12381,480,5,0.13,5.0,2,6,43,85,6,3,319.77,58.18,48.55,252.1,180.95
33945029,49.27043,-123.05802,157,3,1.97,4.93,2,0,6,1,1,0,1126.61,130.7,86.7,262.8,862.99
33962306,49.28302,-123.02837,55,3,0.54,4.27,1,0,19,3,2,0,2278.09,202.18,193.41,362.79,869.08
34017979,49.27634,-123.11305,152,30,0.42,4.94,2,5,17,36,5,0,434.96,135.95,132.57,341.79,524.63
34019239,49.25414,-123.07883,173,1,3.41,4.87,2,0,11,14,1,2,1110.07,221.35,248.84,165.56,252.2
34068050,49.26626,-123.20078,161,2,2.68,4.95,1,0,13,1,1,0,5796.21,260.51,481.49,216.92,1067.33
34083989,49.28856,-123.05991,130,3,2.24,4.98,1,0,9,1,6,0,2887.0,243.04,423.89,115.4,863.36
34126347,49.22984,-123.18895,104,1,5.14,4.88,1,0,4,0,1,0,4032.97,287.88,597.81,235.45,720.93
34127668,49.2276,-123.08981,127,3,2.0,4.99,1,0,17,15,1,3,1914.07,56.51,50.39,497.69,201.0
34153395,49.26821,-123.18413,140,5,0.29,4.83,2,0,15,11,2,2,4569.06,95.05,91.13,245.95,161.17
34176785,49.2781,-123.09955,179,3,1.4,4.97,1,3,32,33,7,1,499.35,33.97,66.22,302.46,353.77
34185269,49.25533,-123.04361,150,1,0.72,4.64,2,2,10,4,1,0,419.34,62.75,343.92,369.01,1535.6
34185491,49.246219748530045,-123.11800880590036,402,2,5.42,4.8,3,1,13,3,2,0,364.78,161.69,438.21,432.5,914.32
34203078,49.28618,-123.12312,298,2,6.02,4.76,1,6,37,90,7,4,247.2,101.61,37.5,147.49,101.88
34209584,49.25821,-123.04656,109,1,4.09,4.63,1,1,14,6,1,0,125.1,153.54,45.28,463.39,1203.41
34235015,49.24049,-123.09713,101,2,0.78,4.92,1,0,11,6,1,0,1632.69,1.79,337.75,320.45,586.12
34253916,49.24398,-123.08796,75,5,1.16,4.89,2,0,11,5,1,2,2103.92,177.98,252.45,394.69,155.55
34258439,49.24388,-123.09462,182,2,3.52,4.91,2,0,9,5,0,2,1648.38,310.47,397.9,722.86,331.54
34278849,49.23842,-123.03808,213,2,1.66,4.96,3,2,20,14,1,1,464.83,348.71,318.7,176.13,414.94
34312548,49.26318,-123.0336,90,1,2.63,4.64,1,2,17,3,1,0,276.83,49.01,126.11,398.3,1042.35
34315293,49.2667,-123.06024,200,7,0.23,4.55,3,2,6,3,2,0,729.75,267.11,455.88,184.82,677.32
34339291,49.27882766723633,-123.10750579833984,393,3,1.05,4.88,2,8,30,33,9,2,145.5,30.3,59.89,209.08,131.44
34343991,49.27978,-123.10638,109,30,0.38,4.83,1,8,40,56,9,4,216.82,20.48,39.3,99.94,128.65
34418103,49.27848,-123.10632,350,3,3.4,4.65,2,8,34,37,8,2,239.78,87.7,125.88,133.88,208.75
34422223,49.2794,-123.10765,521,2,2.4,4.96,2,8,34,43,9,3,120.49,72.62,18.12,196.16,69.26
34424045,49.28037,-123.10693,100,2,0.37,4.89,1,8,41,57,8,4,203.75,61.15,32.33,155.41,100.02
34429378,49.28134,-123.08342,216,2,4.2,4.89,1,0,13,4,1,0,1345.7,80.41,90.86,460.34,605.31
34446877,49.26227,-123.09122,200,3,0.12,4.83,2,1,16,12,4,3,961.7,86.56,22.42,257.93,96.39
34475317,49.24267,-123.184,293,27,0.35,5.0,2,0,9,5,1,0,5001.04,121.05,331.16,306.93,633.77
34478325,49.26672,-123.13075,216,1,4.15,4.87,1,0,11,12,8,0,1080.49,73.74,292.59,195.29,886.66
34486430,49.27931,-123.11425,268,260,0.45,4.95,2,8,41,63,6,4,358.41,46.8,21.82,228.25,248.14
34502547,49.27827,-123.12106,139,30,3.6,4.53,1,6,41,125,6,5,419.53,71.91,94.67,200.71,61.66
34510809,49.26619,-123.02802,221,2,1.41,4.83,2,1,14,3,1,0,711.91,219.22,300.21,295.99,619.71
34513875,49.22877,-123.10511,85,3,1.03,4.86,1,2,12,4,0,1,844.25,261.29,440.82,501.34,366.65
34516270,49.25427,-123.17841,125,50,0.38,5.0,2,0,8,0,2,0,4577.31,375.46,509.17,257.23,838.24
34516983,49.28028,-123.12654,249,28,0.44,4.81,2,4,36,90,3,5,623.48,41.58,55.03,43.23,244.71
34537516,49.25999,-123.14747,185,1,0.61,4.75,2,0,15,8,1,1,2412.7,99.06,403.16,301.08,441.61
34538696,49.2584,-123.21416,300,5,0.8,4.73,2,0,2,0,0,0,6930.3,152.68,637.98,1163.39,1841.76
34541710,49.24692,-123.16597,150,30,0.13,4.83,2,0,10,1,2,0,3648.13,146.87,437.33,281.59,895.84
34574221,49.27149,-123.10447,250,30,0.16,4.86,2,4,18,12,7,1,345.69,259.3,100.42,76.26,139.7
34578927,49.26461,-123.1564,172,1,6.21,4.97,1,0,15,22,4,3,2735.41,96.73,91.17,295.01,106.02
34579108,49.25358,-123.10384,200,2,0.65,4.88,1,1,8,23,4,1,998.57,223.57,183.22,124.37,475.15
34605813,49.24339,-123.03071,194,2,0.1,4.8,2,1,10,3,2,0,563.01,272.07,402.92,153.17,620.07
34629428,49.22159,-123.04221,259,1,1.71,4.89,3,0,12,1,2,2,2016.12,72.57,265.44,337.88,258.75
34647721,49.28277,-123.10719,250,90,0.13,5.0,1,7,44,55,7,3,405.29,80.84,36.47,216.91,23.62
34648642,49.23903,-123.15143,550,3,0.74,4.89,3,0,9,4,2,0,2610.47,290.63,334.87,398.24,634.84
34649996,49.21394,-123.11052,132,1,4.5,4.86,1,1,7,0,3,0,669.56,189.94,587.19,278.31,618.68
34678659,49.27968,-123.10883,387,1,6.06,4.79,2,7,37,44,9,3,46.91,110.36,16.88,176.14,57.72
34679382,49.24963,-123.11933,90,30,1.07,4.58,1,1,13,7,2,0,259.02,123.5,272.23,381.64,588.86
34717213,49.28619,-123.06425,186,4,1.02,4.92,1,0,7,4,3,0,2508.54,167.48,191.57,149.75,763.03
34720427,49.28138,-123.05458,126,2,1.88,4.34,1,0,15,21,2,1,2284.38,43.17,31.59,290.94,89.82
34787711,49.26463,-123.09915,210,7,0.08,5.0,2,1,26,33,2,3,952.28,132.37,103.77,241.88,195.89
34843631,49.2879,-123.05895,299,6,0.23,5.0,3,0,11,1,6,0,2858.03,166.07,394.48,152.74,771.51
34847091,49.24616,-123.04223,150,30,1.08,4.94,1,1,17,1,2,0,344.86,42.6,479.96,191.9,1088.46
34874854,49.25839,-123.14987,206,30,0.45,5.0,2,0,14,3,1,1,2613.27,205.2,229.5,427.34,267.65
34895728,49.28435,-123.11226,120,90,0.11,4.75,1,7,60,53,3,3,162.01,27.49,21.03,232.09,189.17
34898227,49.28079,-123.09973,235,28,0.11,4.4,2,3,33,55,6,1,712.03,56.05,43.91,277.43,78.61
34903179,49.28839,-123.13291,850,2,2.36,4.91,3,1,18,76,3,5,997.89,149.16,79.36,139.46,186.15
34929386,49.25499,-123.07327,250,7,0.23,4.91,3,2,8,0,3,0,820.38,190.27,532.98,240.76,620.24
34937868,49.27866,-123.13646,231,7,1.98,4.86,1,0,15,33,3,3,1151.09,101.47,347.05,114.06,405.63
34949475,49.24899,-123.1772,100,1,0.11,5.0,2,0,7,0,2,0,4454.59,131.71,573.77,378.58,603.42
35015397,49.24579,-123.05891,82,1,1.5,4.71,1,2,18,17,1,1,355.75,153.41,321.02,125.81,363.94
35038809,49.24016,-123.19655,201,1,0.12,4.83,2,0,0,0,0,0,5274.66,549.79,936.34,707.77,928.5
35040674,49.27905,-123.11899,238,2,1.81,4.69,1,8,35,107,5,3,381.33,193.92,62.75,27.56,159.32
35044405,49.24088,-123.09891,125,30,0.28,5.0,2,0,11,7,2,1,1536.06,134.68,206.11,377.12,486.18
35045926,49.29148,-123.13554,208,2,0.78,4.82,1,0,13,64,5,5,1312.59,37.9,10.99,139.94,38.21
35089036,49.28778,-123.12574,279,30,0.32,5.0,2,5,25,73,7,3,491.4,19.69,122.52,146.97,219.12
35090765,49.28807,-123.12777,216,30,0.92,4.91,2,2,23,71,4,3,637.26,64.53,29.44,259.51,332.03
35091087,49.25295,-123.09351,155,3,1.12,4.89,1,0,10,8,1,0,1673.5,252.27,275.02,339.75,633.85
35157060,49.28363,-123.10386,225,3,0.31,4.77,2,5,37,52,6,2,596.74,73.87,15.99,216.19,268.31
35164437,49.27667,-123.1168,150,30,0.48,4.91,1,4,24,70,6,5,439.75,78.38,65.05,161.49,347.59
35164633,49.24676,-123.05111,150,2,2.48,4.85,1,2,12,0,2,0,399.05,285.7,729.38,72.09,869.95
35189312,49.25996,-123.16221,250,3,1.23,4.77,2,0,13,4,2,1,3343.64,330.79,315.71,278.57,343.45
35190461,49.27659,-123.08946,173,2,4.84,4.97,1,2,6,0,5,0,686.8,54.35,563.6,133.8,902.38
35191313,49.26164,-123.07352,134,1,0.38,4.94,1,3,26,13,3,1,320.4,74.11,206.8,162.81,461.92
35194772,49.28796,-123.1349,50,2,0.33,4.8,1,0,24,92,3,6,1124.19,258.19,206.46,216.73,260.02
35194928,49.28572,-123.12401,300,3,1.39,4.82,1,6,37,87,6,4,304.4,146.57,20.98,118.96,45.77
35200581,49.26273,-123.18552,125,3,0.14,4.71,2,0,18,11,2,0,4798.77,60.03,101.2,229.52,571.59
35222652,49.27951,-123.10874,222,2,4.39,4.91,1,7,37,42,9,3,43.25,93.46,16.38,177.0,64.42
35239463,49.25437,-123.04379,88,1,0.94,4.78,1,1,12,5,1,0,519.72,45.66,433.91,266.14,1640.08
35262401,49.27962,-123.12405,200,1,4.94,4.72,1,4,35,103,5,5,505.16,33.66,19.74,193.58,202.8
35265562,49.25214,-123.09817,157,1,3.07,4.85,2,0,12,23,3,1,1323.5,209.22,190.18,79.59,322.24
35284317,49.26922,-123.13969,450,4,0.38,4.83,2,0,18,14,8,1,1419.35,54.73,43.38,279.19,278.66
35287417,49.23631,-123.09558,144,3,1.8,4.78,1,0,18,0,2,0,1567.0,361.8,517.22,200.91,850.51
35289970,49.27645,-123.12993,75,30,0.21,4.9,1,1,28,53,4,5,619.8,115.12,56.54,209.21,47.73
35346140,49.2687,-123.06548,221,2,1.3,4.95,2,2,8,34,3,3,675.65,306.7,285.83,289.56,291.45
35357365,49.27665,-123.13257,250,90,0.15,5.0,2,1,23,40,2,3,808.57,82.0,115.26,166.12,156.81
35382659,49.23773,-123.08654,300,4,0.13,5.0,3,0,12,0,2,0,2242.02,288.61,554.82,285.97,711.82
35419651,49.2673,-123.16752,441,30,1.93,4.9,2,0,20,27,1,3,3405.94,110.35,110.85,341.87,357.86
35420313,49.26736,-123.10059,230,1,0.35,4.82,1,2,18,21,2,1,644.17,83.22,121.46,372.35,485.34
35423100,49.2804,-123.11,626,2,2.29,4.65,2,7,48,58,7,3,122.11,92.65,29.17,161.52,144.64
35459624,49.28003,-123.10686,113,30,0.22,4.8,1,8,38,55,9,4,191.18,52.73,35.53,138.05,93.25
35466121,49.26876,-123.17423,729,1,0.77,4.78,4,0,12,6,5,1,3850.25,24.07,257.9,330.88,497.0
35468724,49.27352,-123.12392,155,30,0.27,4.5,2,2,22,57,7,4,184.86,29.38,38.53,70.43,187.43
35493651,49.28717,-123.06147,120,31,2.02,4.82,2,0,12,4,5,0,2697.12,269.87,241.51,59.03,773.89
35494223,49.27507,-123.06757,350,5,0.48,5.0,2,0,9,36,3,2,1326.88,135.75,124.78,251.03,125.28
35496439,49.27174,-123.16352,197,3,3.02,4.88,1,0,12,6,5,0,3035.13,104.15,377.53,203.41,596.1
35571642,49.24855,-123.12028,132,30,1.25,4.8,2,1,14,7,3,0,330.42,85.7,360.81,261.27,727.33
35572828,49.24903,-123.12034,162,30,1.03,4.76,2,1,13,7,3,0,327.77,45.2,355.95,283.29,683.46
35582089,49.24776,-123.04677,158,30,0.39,4.94,2,2,21,1,3,0,399.69,347.35,470.52,200.13,1156.89
35585184,49.27714,-123.11859,110,30,0.3,4.92,1,5,32,101,6,6,376.26,113.78,16.77,28.96,280.13
35612864,49.28932401577948,-123.13746045044896,254,2,3.15,4.52,2,0,17,84,9,6,1343.87,74.08,60.85,299.59,89.75
35614424,49.29008,-123.13387,165,30,0.2,5.0,1,0,20,72,6,5,1132.8,23.85,16.81,331.85,45.77
35615014,49.20915,-123.14363,126,2,3.09,4.97,1,0,11,14,2,1,1402.45,238.98,245.39,270.23,201.53
35619056,49.27975,-123.06576,216,2,2.15,4.95,2,0,14,13,1,1,1827.16,156.51,198.76,316.94,47.11
35649229,49.28052,-123.10686,299,2,0.54,4.69,1,8,41,57,8,4,217.2,46.67,36.8,159.06,113.18
35689951,49.26698,-123.10011,213,1,1.3,4.63,2,2,24,27,2,2,686.77,55.89,84.57,336.76,442.23
35711231,49.27972935962809,-123.1087722800066,220,1,1.82,4.52,2,7,38,45,9,3,53.71,116.56,16.11,181.98,51.45
35713132,49.28028,-123.12069,316,2,3.05,4.9,1,8,44,102,5,5,285.9,62.24,76.16,187.84,135.18
35719746,49.28347,-123.06099,115,3,0.27,4.38,2,0,20,23,4,1,2345.68,143.23,195.86,228.87,448.45
35721408,49.27559,-123.13415,150,30,1.12,4.87,2,1,10,17,4,2,896.01,86.71,82.63,157.0,265.4
35722840,49.24755,-123.0914,249,2,2.03,4.82,1,0,14,9,0,2,1782.46,117.68,77.89,631.98,347.88
35740659,49.28616,-123.0526,102,1,5.01,4.7,1,0,11,0,1,0,2826.63,289.51,556.94,434.25,591.26
35766872,49.28845,-123.1267,175,45,0.23,5.0,1,3,23,72,5,3,589.26,84.96,59.51,218.24,312.35
35773343,49.28243,-123.12295,279,2,3.29,4.87,1,7,44,94,7,6,313.51,74.2,32.5,166.22,145.55
35805334,49.26091,-123.09784,190,30,0.58,5.0,2,0,23,37,2,5,1228.57,100.7,40.64,371.16,172.31
35806049,49.28835,-123.12433,145,30,0.06,5.0,1,6,30,71,6,3,445.28,51.3,63.04,190.04,160.2
35809364,49.27894,-123.11539,300,3,0.19,3.67,1,8,34,63,5,3,443.91,66.4,28.98,241.4,196.5
35809857,49.22246,-123.04124,108,2,3.69,4.56,1,0,13,1,2,2,1900.1,64.29,349.52,373.25,328.55
35847027,49.26136,-123.0996,119,2,0.46,5.0,2,0,25,39,2,4,1094.41,134.17,88.0,396.24,143.66
35869904,49.28148,-123.12386,300,181,0.63,5.0,1,6,40,95,4,4,395.17,97.52,14.79,197.54,112.55
35922487,49.22417,-123.07754,178,1,2.94,4.86,2,0,16,0,0,1,2809.26,53.84,841.11,520.16,146.17
35939545,49.29165,-123.13464,135,30,0.33,4.87,1,0,14,58,5,5,1266.17,103.51,17.76,174.24,46.94
35950527,49.25813,-123.12783,55,30,0.15,4.71,1,0,12,4,2,1,1099.36,121.15,50.37,494.52,73.52
35972576,49.27637,-123.06033,271,2,2.2,4.82,2,0,4,1,1,0,1605.42,277.04,465.87,239.62,500.14
35974588,49.25904,-123.13314,135,3,0.65,4.84,1,0,13,13,3,2,1416.42,142.83,389.7,376.11,387.35
35997562,49.22209,-123.1222,159,3,1.01,4.69,2,1,7,0,1,0,642.92,388.45,713.13,320.53,1441.52
36001864,49.27673,-123.12961,99,30,1.23,4.78,1,1,31,59,4,5,609.81,134.36,41.29,247.41,58.27
36002071,49.27929,-123.11049,118,30,0.15,5.0,1,9,38,48,7,3,86.36,119.83,105.75,48.15,185.14
36003498,49.23903,-123.08755,149,2,1.33,4.8,2,0,13,0,2,0,2208.94,201.48,661.57,282.69,550.82
36006232,49.22751,-123.16339,521,30,0.13,4.67,6,0,6,0,2,0,3437.56,105.46,714.56,111.56,580.51
36036802,49.2593,-123.21094,270,30,0.96,4.87,1,0,3,7,0,0,6678.76,141.51,457.0,942.5,2016.67
36046141,49.24522,-123.02829,210,2,2.11,4.88,3,1,5,3,2,0,800.8,399.1,302.68,138.56,864.59
36065730,49.25116,-123.06571,380,4,0.19,5.0,4,1,7,0,1,0,768.53,89.83,505.77,391.1,521.09
36069114,49.26745,-123.09589,260,2,2.68,4.96,1,2,12,6,3,0,714.59,79.77,360.87,48.67,569.47
36104190,49.25087,-123.05518,100,1,0.33,4.94,2,1,11,0,0,0,284.16,70.84,920.73,535.36,988.24
36106185,49.28939,-123.1361,472,2,2.13,4.52,4,0,19,81,8,6,1252.69,143.99,123.97,316.32,156.61
